cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,277,1,31856346.24,100000000437046100;100000008477350100;100000006866783100;100000002957787100;100000005910114100,Гипотеза: группа переводов с преобладанием роли «периферия» (120/277 узлов).
1,270,1,10178044.0,100000002578405100;100000001697501100;100000002527114100;100000002733905100;100000001166289100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (250/270 узлов).
2,148,5,19555090.0,100000003684369100;100000008165763100;100000007908818100;100000008304139100;100000004847758100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (96/148 узлов).
3,126,0,16339904.0,100000008603629100;100000001857829100;100000002723538100;100000003880331100;100000006977207100,Гипотеза: группа переводов с преобладанием роли «периферия» (82/126 узлов).
4,126,0,24907250.33,100000000331309100;100000000332284100;100000006889963100;100000003741418100;100000006734214100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (58/126 узлов).
5,125,7,18300397.28,100000003016635100;100000001530983100;100000000490383100;100000004150593100;100000008144528100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (67/125 узлов).
6,106,4,16242879.02,100000004015047100;100000001616816100;100000005782781100;100000005514161100;100000008748408100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (62/106 узлов).
7,104,1,21747439.59,100000008710791100;100000008489922100;100000008547948100;100000008517538100;100000002718366100,Гипотеза: группа переводов с преобладанием роли «периферия» (47/104 узлов).
8,61,0,4350466.67,100000005704413100;100000005578559100;100000005473151100;100000008379273100;100000008545727100,Гипотеза: группа переводов с преобладанием роли «периферия» (35/61 узлов).
9,59,1,6772097.0,100000000343175100;100000003115284100;100000008730846100;100000006707582100;100000007998965100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (31/59 узлов).
10,56,3,13397542.0,100000008547844100;100000008637537100;100000008465789100;100000008466579100;100000003404627100,Гипотеза: группа переводов с преобладанием роли «периферия» (27/56 узлов).
11,55,1,3064863.0,100000001899164100;100000008680731100;100000003265158100;100000002193259100;100000002679516100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (26/55 узлов).
12,51,0,13990812.0,100000008512827100;100000005242320100;100000008742053100;100000001282143100;100000002748180100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (30/51 узлов).
13,50,3,4135421.0,100000008346837100;100000005074393100;100000008733194100;100000004004621100;100000001236706100,Гипотеза: группа переводов с преобладанием роли «периферия» (32/50 узлов).
14,44,0,10215968.84,100000005933757100;100000004159526100;100000002605308100;100000001937767100;100000002963189100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (26/44 узлов).
15,41,3,4888834.28,100000004156082100;100000005339662100;100000004820260100;100000000076451100;100000007131370100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (24/41 узлов).
16,41,0,5151924.19,100000003242289100;100000008413748100;100000008512552100;100000006225798100;100000003964910100,Гипотеза: группа переводов с преобладанием роли «периферия» (20/41 узлов).
17,30,0,8045494.0,100000008743913100;100000005527892100;100000008710843100;100000001303311100;100000008758168100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (15/30 узлов).
18,30,1,6513430.0,100000007594394100;100000003854444100;100000008546855100;100000006274203100;100000001049200100,Гипотеза: группа переводов с преобладанием роли «периферия» (13/30 узлов).
19,29,0,446070.0,100000008460102100;100000001164648100;100000004891562100;100000002706810100;100000008715513100,Гипотеза: группа переводов с преобладанием роли «периферия» (27/29 узлов).
20,26,14,2289450.0,100000005382566100;100000004403675100;100000004041163100;100000005668605100;100000005523088100,Гипотеза: группа переводов с преобладанием роли «периферия» (22/26 узлов).
21,20,0,617900.0,100000003154105100;100000001427082100;100000002448088100;100000002185328100;100000000723383100,Гипотеза: группа переводов с преобладанием роли «периферия» (20/20 узлов).
22,18,0,3422800.0,100000003701161100;100000002267998100;100000003718221100;100000008137435100;100000004580202100,Гипотеза: группа переводов с преобладанием роли «конечный получатель» (9/18 узлов).
23,17,1,21586840.0,100000002224132100;100000004603109100;100000004892144100;100000001965374100;100000000594783100,Гипотеза: группа переводов с преобладанием роли «периферия» (11/17 узлов).
24,17,1,2977887.0,100000004160650100;100000004144536100;100000002731501100;100000003616818100;100000004005964100,Гипотеза: группа переводов с преобладанием роли «периферия» (9/17 узлов).
25,15,0,850450.0,100000001526235100;100000001788284100;100000002472632100;100000005505655100;100000002708624100,Гипотеза: группа переводов с преобладанием роли «периферия» (12/15 узлов).
26,15,0,3626010.0,100000008461532100;100000006704530100;100000000791285100;100000003122817100;100000002691583100,Гипотеза: группа переводов с преобладанием роли «периферия» (8/15 узлов).
27,15,0,3436955.0,100000003111305100;100000005171642100;100000004221668100;100000006664478100;100000002152857100,Гипотеза: группа переводов с преобладанием роли «периферия» (9/15 узлов).
